id,y_true,score
856_halu,1,2.814432808452277
856_right,0,0.0
6977_halu,1,1.2270649112038992
6977_right,0,1.231342150144925
5885_halu,1,2.783858992384307
5885_right,0,2.774368324040956
624_halu,1,2.113846067465181
624_right,0,1.4283458825314832
290_halu,1,2.7274246149164525
290_right,0,0.0
2018_halu,1,1.3862067220188443
2018_right,0,0.0
668_halu,1,2.7504805939770542
668_right,0,0.0
8921_halu,1,2.64577938122828
8921_right,0,0.0
8264_halu,1,2.682320191554431
8264_right,0,1.3818384302491626
9696_halu,1,1.9683071734819533
9696_right,0,1.3171047342263265
1631_halu,1,1.612780102708399
1631_right,0,0.0
5170_halu,1,2.755519216786173
5170_right,0,0.0
7205_halu,1,2.7378470997491
7205_right,0,0.0
2522_halu,1,42.45514753670166
2522_right,0,0.0
2215_halu,1,2.769104828090835
2215_right,0,0.0
6968_halu,1,2.700797449624306
6968_right,0,1.6811318531857768
