id,y_true,score,y_pred_5,y_pred_10
2458_halu,1,5.364503861195539,1,1
2458_right,0,0.0,0,0
3312_halu,1,4.49141391538814,1,1
3312_right,0,0.0,0,0
1253_halu,1,4.442327404308995,1,1
1253_right,0,0.0,0,0
6834_halu,1,2.350668409194097,0,0
6834_right,0,1.2303217776239597,0,0
8794_halu,1,2.7887305716391784,0,0
8794_right,0,2.7887305716391784,0,0
3837_halu,1,3.4519306227645234,0,1
3837_right,0,3.569967184847027,0,1
4398_halu,1,2.6556851863083573,0,0
4398_right,0,0.0,0,0
3595_halu,1,4.099731412558595,1,1
3595_right,0,1.1717591248853667,0,0
6621_halu,1,1.373685646109008,0,0
6621_right,0,2.485175109494804,0,0
8382_halu,1,4.301256014190398,1,1
8382_right,0,3.1026073156081058,0,1
2124_halu,1,3.8529641247649393,1,1
2124_right,0,2.0230619760454336,0,0
3238_halu,1,5.414892954631709,1,1
3238_right,0,0.0,0,0
5403_halu,1,2.8855532456714923,0,0
5403_right,0,3.439609013746624,0,1
5998_halu,1,3.905050385794226,1,1
5998_right,0,1.961282035395976,0,0
5938_halu,1,3.1186466939896818,0,1
5938_right,0,0.8487177890226194,0,0
2045_halu,1,2.857927430657713,0,0
2045_right,0,2.1814082214338115,0,0
1578_halu,1,3.502823850037804,0,1
1578_right,0,4.12077916586417,1,1
14_halu,1,4.0762226548105,1,1
14_right,0,0.9947702679866252,0,0
2673_halu,1,3.684163111458588,1,1
2673_right,0,0.975921611371012,0,0
7016_halu,1,4.005512587661013,1,1
7016_right,0,3.986978699573757,1,1
8720_halu,1,5.179962065126047,1,1
8720_right,0,0.0,0,0
8849_halu,1,3.818831368634621,1,1
8849_right,0,3.996976512956639,1,1
4812_halu,1,3.986657529477647,1,1
4812_right,0,0.0,0,0
1084_halu,1,4.60144812808043,1,1
1084_right,0,3.4071771019974384,0,1
4983_halu,1,4.29140885520683,1,1
4983_right,0,2.8825277598158885,0,0
7155_halu,1,3.5884219879148707,0,1
7155_right,0,0.0,0,0
2884_halu,1,4.454969415930988,1,1
2884_right,0,0.0,0,0
333_halu,1,4.287306103910511,1,1
333_right,0,0.0,0,0
7204_halu,1,3.649445145745216,0,1
7204_right,0,0.844154817799168,0,0
4367_halu,1,4.3049462083174,1,1
4367_right,0,2.550513886383943,0,0
3079_halu,1,4.503192619170116,1,1
3079_right,0,0.0,0,0
7203_halu,1,2.44406504899778,0,0
7203_right,0,0.0,0,0
9909_halu,1,3.917027862530512,1,1
9909_right,0,0.0,0,0
8864_halu,1,5.465977905236024,1,1
8864_right,0,3.876586104959341,1,1
263_halu,1,3.816699236110469,1,1
263_right,0,0.0,0,0
4337_halu,1,4.167351424241921,1,1
4337_right,0,0.0,0,0
8895_halu,1,4.542857247845911,1,1
8895_right,0,0.0,0,0
8447_halu,1,1.425310111273967,0,0
8447_right,0,0.0,0,0
5903_halu,1,4.555872887739395,1,1
5903_right,0,3.6837739185099903,1,1
1498_halu,1,5.268420509148506,1,1
1498_right,0,4.749177977259752,1,1
4190_halu,1,5.449113186481769,1,1
4190_right,0,0.0,0,0
7485_halu,1,4.202881266288105,1,1
7485_right,0,0.0,0,0
9643_halu,1,4.318606456650763,1,1
9643_right,0,0.0,0,0
8310_halu,1,3.820923228610912,1,1
8310_right,0,0.961110726193016,0,0
7590_halu,1,3.7351474823664823,1,1
7590_right,0,1.3182639166063237,0,0
500_halu,1,3.99230586899944,1,1
500_right,0,0.0,0,0
9155_halu,1,2.958756195840911,0,1
9155_right,0,0.0,0,0
9414_halu,1,5.5498746751000185,1,1
9414_right,0,1.77396538447218,0,0
3095_halu,1,3.9226624275511206,1,1
3095_right,0,3.372106789434291,0,1
4631_halu,1,4.400850803890073,1,1
4631_right,0,0.0,0,0
367_halu,1,2.6166017052624264,0,0
367_right,0,0.5659551445869243,0,0
4058_halu,1,2.935921939763394,0,0
4058_right,0,0.7701148582171493,0,0
8174_halu,1,3.852140381057147,1,1
8174_right,0,2.4317134864497167,0,0
4630_halu,1,5.347978909632555,1,1
4630_right,0,2.8537841780561446,0,0
6070_halu,1,2.1968020133329227,0,0
6070_right,0,0.0,0,0
2664_halu,1,4.162587915723017,1,1
2664_right,0,0.0,0,0
1026_halu,1,5.416605667109289,1,1
1026_right,0,2.781658782726783,0,0
5908_halu,1,5.123802260993396,1,1
5908_right,0,5.5209129136725545,1,1
5050_halu,1,5.56152940192835,1,1
5050_right,0,1.196245891441684,0,0
6328_halu,1,1.0856238786803096,0,0
6328_right,0,0.0,0,0
9733_halu,1,4.604472369975403,1,1
9733_right,0,2.281876638877996,0,0
1691_halu,1,1.3285362528953415,0,0
1691_right,0,0.0,0,0
673_halu,1,11.071357041020784,1,1
673_right,0,5.520236991715135,1,1
5572_halu,1,4.038715831228418,1,1
5572_right,0,2.6841146998403977,0,0
5766_halu,1,3.6625647976703513,1,1
5766_right,0,0.0,0,0
5156_halu,1,4.336544992101548,1,1
5156_right,0,5.013718712172791,1,1
733_halu,1,5.262246988879999,1,1
733_right,0,1.198862909937452,0,0
3526_halu,1,0.0,0,0
3526_right,0,0.0,0,0
568_halu,1,4.011199428919321,1,1
568_right,0,0.0,0,0
9187_halu,1,3.123691573982322,0,1
9187_right,0,0.0,0,0
2922_halu,1,1.8416720151492545,0,0
2922_right,0,4.728152091315176,1,1
7911_halu,1,5.3844044187879065,1,1
7911_right,0,2.050535818527388,0,0
1558_halu,1,5.406127930090567,1,1
1558_right,0,0.0,0,0
101_halu,1,4.7305845337209504,1,1
101_right,0,2.353356728960021,0,0
3007_halu,1,5.594443642460883,1,1
3007_right,0,3.939983593739109,1,1
7201_halu,1,4.395559884287798,1,1
7201_right,0,1.8727828451189,0,0
303_halu,1,5.453738807266849,1,1
303_right,0,0.0,0,0
76_halu,1,1.8761733052598035,0,0
76_right,0,0.0,0,0
6754_halu,1,5.183545627851646,1,1
6754_right,0,0.0,0,0
8629_halu,1,5.006020191885973,1,1
8629_right,0,0.0,0,0
1208_halu,1,3.4333680688604717,0,1
1208_right,0,1.0769012634261936,0,0
7742_halu,1,3.3637875573109106,0,1
7742_right,0,3.443416743168477,0,1
8214_halu,1,4.625137644265133,1,1
8214_right,0,0.0,0,0
8944_halu,1,4.751159977126188,1,1
8944_right,0,2.7410272631858628,0,0
8413_halu,1,4.49358231983786,1,1
8413_right,0,2.945820349212965,0,0
1775_halu,1,3.61137120895114,0,1
1775_right,0,0.0,0,0
3473_halu,1,1.5250906053331414,0,0
3473_right,0,0.0,0,0
483_halu,1,0.0,0,0
483_right,0,0.0,0,0
2189_halu,1,6.630178266097316,1,1
2189_right,0,0.0,0,0
346_halu,1,2.388792791706274,0,0
346_right,0,2.5127339066339798,0,0
5481_halu,1,4.877555599454644,1,1
5481_right,0,0.0,0,0
8361_halu,1,3.818448192773841,1,1
8361_right,0,4.097239917606151,1,1
1472_halu,1,4.697762042734028,1,1
1472_right,0,1.885182530861299,0,0
5100_halu,1,3.716034925883896,1,1
5100_right,0,0.0,0,0
6765_halu,1,2.868551114434992,0,0
6765_right,0,0.0,0,0
8706_halu,1,3.6011308864570752,0,1
8706_right,0,1.0237997537437444,0,0
4929_halu,1,4.76744941770548,1,1
4929_right,0,0.0,0,0
6329_halu,1,3.481867704463275,0,1
6329_right,0,0.0,0,0
2609_halu,1,3.0899114998659365,0,1
2609_right,0,0.0,0,0
3_halu,1,2.412716171231743,0,0
3_right,0,0.0,0,0
2213_halu,1,2.3866489332087792,0,0
2213_right,0,2.55052434107408,0,0
4827_halu,1,3.9894046406174346,1,1
4827_right,0,0.0,0,0
856_halu,1,2.504481252003321,0,0
856_right,0,0.0,0,0
6977_halu,1,2.110729447316685,0,0
6977_right,0,2.0424644371708958,0,0
5885_halu,1,4.46322509427845,1,1
5885_right,0,2.9467737481041354,0,0
624_halu,1,2.4676810007017926,0,0
624_right,0,1.7742318867466222,0,0
290_halu,1,3.407386612591801,0,1
290_right,0,0.0,0,0
2018_halu,1,0.949815130400406,0,0
2018_right,0,0.0,0,0
668_halu,1,4.518432434620677,1,1
668_right,0,0.0,0,0
8921_halu,1,3.962143090305011,1,1
8921_right,0,0.0,0,0
8264_halu,1,5.339690923240762,1,1
8264_right,0,3.423416108215385,0,1
9696_halu,1,2.3585739612533643,0,0
9696_right,0,0.806401714453318,0,0
1631_halu,1,1.3505393553719085,0,0
1631_right,0,0.0,0,0
5170_halu,1,2.441801974463142,0,0
5170_right,0,0.0,0,0
7205_halu,1,3.879258954794636,1,1
7205_right,0,0.0,0,0
2522_halu,1,5.471355780514278,1,1
2522_right,0,0.0,0,0
2215_halu,1,4.471882614105287,1,1
2215_right,0,0.0,0,0
6968_halu,1,4.252638947576669,1,1
6968_right,0,1.954092235679887,0,0
6496_halu,1,3.416326547963738,0,1
6496_right,0,1.498952049176356,0,0
6213_halu,1,4.68027991219219,1,1
6213_right,0,0.66542560068765,0,0
7032_halu,1,3.085544052064379,0,1
7032_right,0,0.0,0,0
7420_halu,1,5.367904536898663,1,1
7420_right,0,0.0,0,0
1107_halu,1,1.696376541978066,0,0
1107_right,0,0.0,0,0
450_halu,1,4.080480447330329,1,1
450_right,0,0.0,0,0
6289_halu,1,4.903970802662502,1,1
6289_right,0,0.0,0,0
9966_halu,1,4.348659162149008,1,1
9966_right,0,0.0,0,0
135_halu,1,5.26638314325989,1,1
135_right,0,0.0,0,0
1785_halu,1,4.174418465853935,1,1
1785_right,0,1.0007756249615198,0,0
3404_halu,1,5.279843819994923,1,1
3404_right,0,2.200704588199826,0,0
2906_halu,1,2.56371958632737,0,0
2906_right,0,0.0,0,0
8304_halu,1,2.32963699291016,0,0
8304_right,0,0.0,0,0
7492_halu,1,5.161056110017069,1,1
7492_right,0,5.017312066565248,1,1
6100_halu,1,5.392555677355896,1,1
6100_right,0,1.6420593022500245,0,0
4504_halu,1,4.004039078062691,1,1
4504_right,0,0.0,0,0
5053_halu,1,1.6191749638911248,0,0
5053_right,0,0.0,0,0
5205_halu,1,4.237659614142646,1,1
5205_right,0,2.083422645255271,0,0
4080_halu,1,3.6225112178219736,0,1
4080_right,0,0.0,0,0
6918_halu,1,4.297081878632916,1,1
6918_right,0,0.0,0,0
6802_halu,1,3.018075092893731,0,1
6802_right,0,1.776953175378054,0,0
5206_halu,1,4.682132708568027,1,1
5206_right,0,2.475289733657392,0,0
532_halu,1,4.596761110337924,1,1
532_right,0,1.7365724455878848,0,0
4830_halu,1,3.3668528412511085,0,1
4830_right,0,0.0,0,0
4038_halu,1,5.140762830299558,1,1
4038_right,0,0.0,0,0
4084_halu,1,2.861267642042896,0,0
4084_right,0,1.6351041588683104,0,0
3204_halu,1,2.6418855446566973,0,0
3204_right,0,4.012775573579522,1,1
7110_halu,1,19.144102215511825,1,1
7110_right,0,4.879038602101802,1,1
330_halu,1,5.316817715096856,1,1
330_right,0,0.0,0,0
4957_halu,1,5.465939543583177,1,1
4957_right,0,0.0,0,0
3033_halu,1,4.168945843752058,1,1
3033_right,0,0.0,0,0
7684_halu,1,2.709893794917864,0,0
7684_right,0,2.943776062766811,0,0
1597_halu,1,2.792564595935312,0,0
1597_right,0,0.0,0,0
9919_halu,1,5.4963955886021845,1,1
9919_right,0,3.4660381504334787,0,1
3597_halu,1,4.3168250304125575,1,1
3597_right,0,0.0,0,0
9038_halu,1,3.3919784682069096,0,1
9038_right,0,1.1505203290639143,0,0
8001_halu,1,4.478593188113802,1,1
8001_right,0,2.6765463286900766,0,0
590_halu,1,4.447165178471508,1,1
590_right,0,1.970565122875505,0,0
647_halu,1,3.367453736962993,0,1
647_right,0,0.9211538187481036,0,0
9102_halu,1,4.179119898571109,1,1
9102_right,0,0.0,0,0
8015_halu,1,1.5522316686248467,0,0
8015_right,0,0.0,0,0
3771_halu,1,3.445261847429942,0,1
3771_right,0,2.616148049238216,0,0
9039_halu,1,4.488380413681637,1,1
9039_right,0,1.5749947571508456,0,0
5082_halu,1,3.5173404942813544,0,1
5082_right,0,1.111510684945244,0,0
7882_halu,1,2.563193725867744,0,0
7882_right,0,0.0,0,0
9362_halu,1,3.707115368040234,1,1
9362_right,0,0.0,0,0
4210_halu,1,3.264805767304332,0,1
4210_right,0,2.86988805030469,0,0
8834_halu,1,1.6924636969995128,0,0
8834_right,0,0.0,0,0
8699_halu,1,4.280799401678822,1,1
8699_right,0,0.0,0,0
1795_halu,1,2.6376644392057624,0,0
1795_right,0,0.0,0,0
2586_halu,1,2.580233612934296,0,0
2586_right,0,0.0,0,0
8355_halu,1,4.232949538501447,1,1
8355_right,0,0.0,0,0
2316_halu,1,4.4135608888516105,1,1
2316_right,0,2.6834758667663827,0,0
4185_halu,1,3.9815805788454286,1,1
4185_right,0,0.0,0,0
8827_halu,1,3.4145375428596543,0,1
8827_right,0,2.1523073138260136,0,0
7072_halu,1,10.553928749531115,1,1
7072_right,0,0.0,0,0
5234_halu,1,4.361825157032489,1,1
5234_right,0,0.0,0,0
8743_halu,1,4.343631261731125,1,1
8743_right,0,1.4756987170838658,0,0
8670_halu,1,4.476373295865101,1,1
8670_right,0,1.141564156608483,0,0
4768_halu,1,5.564091828113139,1,1
4768_right,0,0.0,0,0
9972_halu,1,4.1913356995068165,1,1
9972_right,0,0.0,0,0
7144_halu,1,4.282972264657579,1,1
7144_right,0,0.0,0,0
2913_halu,1,4.151786431816752,1,1
2913_right,0,0.0,0,0
9871_halu,1,5.505741418287296,1,1
9871_right,0,0.0,0,0
9893_halu,1,3.294851137731757,0,1
9893_right,0,2.789943463422127,0,0
2075_halu,1,4.84862907867649,1,1
2075_right,0,0.0,0,0
4302_halu,1,4.277006166679565,1,1
4302_right,0,0.0,0,0
5822_halu,1,4.122631815566525,1,1
5822_right,0,0.0,0,0
2149_halu,1,2.110472190130292,0,0
2149_right,0,1.5470867099749943,0,0
144_halu,1,1.9783596455407888,0,0
144_right,0,0.0,0,0
4963_halu,1,10.380285337872662,1,1
4963_right,0,0.0,0,0
8159_halu,1,3.3001003854776574,0,1
8159_right,0,0.9262165399046808,0,0
9030_halu,1,5.432889259247126,1,1
9030_right,0,0.0,0,0
4775_halu,1,4.273740887128658,1,1
4775_right,0,2.053021520454001,0,0
8933_halu,1,4.169256687703308,1,1
8933_right,0,0.0,0,0
7749_halu,1,4.0465168697775225,1,1
7749_right,0,0.0,0,0
9828_halu,1,5.406753594328984,1,1
9828_right,0,0.0,0,0
9214_halu,1,4.131254550920049,1,1
9214_right,0,2.246995377480376,0,0
6060_halu,1,5.413657673672114,1,1
6060_right,0,3.030528291119978,0,1
9475_halu,1,4.453084819943802,1,1
9475_right,0,0.0,0,0
6409_halu,1,3.3296415775219392,0,1
6409_right,0,2.318911081998089,0,0
3317_halu,1,1.0267141000814823,0,0
3317_right,0,0.0,0,0
7464_halu,1,3.5912603714887643,0,1
7464_right,0,0.8983282673786683,0,0
3061_halu,1,1.3658706735959198,0,0
3061_right,0,0.0,0,0
1355_halu,1,3.4372790285504182,0,1
1355_right,0,0.9125719209773976,0,0
4514_halu,1,1.7986113870749123,0,0
4514_right,0,0.0,0,0
5505_halu,1,3.123479293914881,0,1
5505_right,0,0.0,0,0
5250_halu,1,4.068084151663705,1,1
5250_right,0,1.47267080980418,0,0
4511_halu,1,2.9007776660856104,0,0
4511_right,0,1.9910999009282435,0,0
1730_halu,1,2.962588358298071,0,1
1730_right,0,0.8127756591561814,0,0
1758_halu,1,5.490637749515698,1,1
1758_right,0,4.967189653019583,1,1
6650_halu,1,5.42487104352215,1,1
6650_right,0,0.0,0,0
6646_halu,1,3.655131549358519,1,1
6646_right,0,3.210496722764252,0,1
9860_halu,1,4.004266645887341,1,1
9860_right,0,2.816071700793637,0,0
4139_halu,1,5.339816705688303,1,1
4139_right,0,3.0475301176563083,0,1
9393_halu,1,4.062922419202313,1,1
9393_right,0,0.0,0,0
5123_halu,1,5.514926368743009,1,1
5123_right,0,0.0,0,0
0_halu,1,1.9846028932023108,0,0
0_right,0,1.18770913462574,0,0
1864_halu,1,0.0,0,0
1864_right,0,0.0,0,0
543_halu,1,3.971960798349124,1,1
543_right,0,2.8545175534966103,0,0
349_halu,1,3.7060343370559368,1,1
349_right,0,3.880415575509893,1,1
6906_halu,1,4.706072383262711,1,1
6906_right,0,2.940768294246588,0,0
9765_halu,1,3.838716821420912,1,1
9765_right,0,0.0,0,0
2523_halu,1,5.499071538688413,1,1
2523_right,0,0.0,0,0
3464_halu,1,4.372013272064071,1,1
3464_right,0,5.36011197135373,1,1
457_halu,1,4.80862304455826,1,1
457_right,0,0.0,0,0
3023_halu,1,3.244500838521135,0,1
3023_right,0,0.0,0,0
7261_halu,1,2.667764042380697,0,0
7261_right,0,1.748754644058024,0,0
9515_halu,1,3.872582194701734,1,1
9515_right,0,3.497181459830048,0,1
7872_halu,1,4.196229744675533,1,1
7872_right,0,0.0,0,0
6625_halu,1,5.510740614927927,1,1
6625_right,0,2.8200665101592546,0,0
2534_halu,1,1.480411529941424,0,0
2534_right,0,4.161976084686442,1,1
131_halu,1,4.515663623507983,1,1
131_right,0,1.8143091441189323,0,0
3704_halu,1,4.69247879342624,1,1
3704_right,0,0.0,0,0
1372_halu,1,3.601851963895358,0,1
1372_right,0,3.3795122178569383,0,1
6200_halu,1,5.542377449250225,1,1
6200_right,0,3.6483909721724657,0,1
4856_halu,1,4.185339304499391,1,1
4856_right,0,0.0,0,0
4712_halu,1,2.1929577425296287,0,0
4712_right,0,0.0,0,0
5544_halu,1,1.8728828972589,0,0
5544_right,0,2.30292257532494,0,0
1413_halu,1,4.43939469928823,1,1
1413_right,0,1.5323170898698864,0,0
4113_halu,1,5.518597620624468,1,1
4113_right,0,0.0,0,0
655_halu,1,4.528465816050703,1,1
655_right,0,0.0,0,0
8137_halu,1,5.181686118407237,1,1
8137_right,0,0.0,0,0
4098_halu,1,2.5633747805652445,0,0
4098_right,0,1.8699680557674507,0,0
592_halu,1,5.268879424907349,1,1
592_right,0,0.0,0,0
8708_halu,1,5.315518679051707,1,1
8708_right,0,0.0,0,0
3123_halu,1,3.257019419288389,0,1
3123_right,0,0.0,0,0
3047_halu,1,4.6269680117119405,1,1
3047_right,0,1.4030524540912352,0,0
3887_halu,1,2.988437748812381,0,1
3887_right,0,2.0548608178264547,0,0
5735_halu,1,4.832251423501686,1,1
5735_right,0,0.7830017612930942,0,0
2184_halu,1,2.3847488965015167,0,0
2184_right,0,4.518566875634005,1,1
2145_halu,1,3.8604862594519553,1,1
2145_right,0,1.1922446595490177,0,0
7047_halu,1,5.472056111842118,1,1
7047_right,0,0.0,0,0
3105_halu,1,3.83030064103406,1,1
3105_right,0,0.0,0,0
9233_halu,1,3.871351202628408,1,1
9233_right,0,0.925939181797194,0,0
9096_halu,1,4.371275709478329,1,1
9096_right,0,0.0,0,0
2769_halu,1,6.124965019275396,1,1
2769_right,0,6.183757143575459,1,1
5221_halu,1,4.2421243570312175,1,1
5221_right,0,3.0575713261371504,0,1
5833_halu,1,5.590917748574026,1,1
5833_right,0,0.0,0,0
1732_halu,1,4.137754533708335,1,1
1732_right,0,0.0,0,0
265_halu,1,3.9531423985088896,1,1
265_right,0,1.3025553475389398,0,0
5144_halu,1,3.96280142536452,1,1
5144_right,0,0.0,0,0
8267_halu,1,6.828019148701509,1,1
8267_right,0,0.0,0,0
3937_halu,1,5.46147869635289,1,1
3937_right,0,0.0,0,0
761_halu,1,3.436566158182497,0,1
761_right,0,0.0,0,0
7220_halu,1,3.5978473225241614,0,1
7220_right,0,1.996370101306702,0,0
8439_halu,1,0.0,0,0
8439_right,0,0.0,0,0
3257_halu,1,4.043860947305085,1,1
3257_right,0,0.0,0,0
4338_halu,1,3.078877437244504,0,1
4338_right,0,1.8844421560912417,0,0
4362_halu,1,2.4433642044618096,0,0
4362_right,0,0.0,0,0
316_halu,1,3.207334554309029,0,1
316_right,0,1.563992438664144,0,0
8069_halu,1,4.726681129097352,1,1
8069_right,0,3.6505873486133535,0,1
1851_halu,1,4.86980216616115,1,1
1851_right,0,0.0,0,0
2484_halu,1,5.681032167752006,1,1
2484_right,0,0.0,0,0
9873_halu,1,5.440112453936715,1,1
9873_right,0,0.0,0,0
9574_halu,1,2.6082717370353565,0,0
9574_right,0,0.0,0,0
1078_halu,1,3.610236859935678,0,1
1078_right,0,1.3539256693045174,0,0
8358_halu,1,3.6206904212927977,0,1
8358_right,0,0.9564492781166922,0,0
7333_halu,1,2.705625175653668,0,0
7333_right,0,0.0,0,0
1071_halu,1,5.424455028346647,1,1
1071_right,0,4.055692306172501,1,1
103_halu,1,5.461514311515677,1,1
103_right,0,0.0,0,0
5748_halu,1,3.995207357023108,1,1
5748_right,0,0.0,0,0
1418_halu,1,1.4999335034692116,0,0
1418_right,0,0.0,0,0
1658_halu,1,3.818600053194913,1,1
1658_right,0,1.9571846137469808,0,0
5284_halu,1,4.59474167635897,1,1
5284_right,0,3.507647622007409,0,1
1149_halu,1,3.447141885107584,0,1
1149_right,0,0.0,0,0
7150_halu,1,3.2249989224735254,0,1
7150_right,0,0.0,0,0
1568_halu,1,5.422657703365133,1,1
1568_right,0,0.0,0,0
1087_halu,1,4.752138552610632,1,1
1087_right,0,3.3611911567530988,0,1
6085_halu,1,3.101000500685309,0,1
6085_right,0,0.0,0,0
8674_halu,1,0.0,0,0
8674_right,0,2.979552656961645,0,1
8341_halu,1,5.602248711277558,1,1
8341_right,0,0.0,0,0
7811_halu,1,2.905931195299297,0,0
7811_right,0,0.0,0,0
6084_halu,1,3.868125130571547,1,1
6084_right,0,3.3109723835303813,0,1
8773_halu,1,4.242225511723394,1,1
8773_right,0,0.0,0,0
8757_halu,1,5.483763998594596,1,1
8757_right,0,1.9252520231636625,0,0
1692_halu,1,1.8649802745112136,0,0
1692_right,0,0.0,0,0
4734_halu,1,4.493772240591444,1,1
4734_right,0,2.997068221642345,0,1
3387_halu,1,4.102221748567924,1,1
3387_right,0,1.9129214194254331,0,0
3646_halu,1,2.020663527251199,0,0
3646_right,0,0.0,0,0
1683_halu,1,4.43432176508633,1,1
1683_right,0,0.0,0,0
8_halu,1,4.659178876942876,1,1
8_right,0,0.8910447662673326,0,0
6062_halu,1,0.0,0,0
6062_right,0,0.0,0,0
6516_halu,1,4.409678264676165,1,1
6516_right,0,0.0,0,0
4123_halu,1,5.293243695179976,1,1
4123_right,0,0.0,0,0
8729_halu,1,4.152632068848364,1,1
8729_right,0,2.2145922772865303,0,0
6045_halu,1,3.772615703725563,1,1
6045_right,0,0.9207877953446152,0,0
567_halu,1,2.9244390167280043,0,0
567_right,0,0.0,0,0
9161_halu,1,1.9012493027506452,0,0
9161_right,0,0.0,0,0
1803_halu,1,3.72771606278602,1,1
1803_right,0,1.010903138055422,0,0
8501_halu,1,1.814868060315784,0,0
8501_right,0,1.2052677302162296,0,0
4900_halu,1,4.451630786151475,1,1
4900_right,0,0.0,0,0
1599_halu,1,2.5291456238487644,0,0
1599_right,0,0.8512854195334956,0,0
7931_halu,1,2.8314333341037194,0,0
7931_right,0,0.0,0,0
9547_halu,1,3.809623588119329,1,1
9547_right,0,0.9590626372949016,0,0
2823_halu,1,3.767055726466795,1,1
2823_right,0,0.0,0,0
5467_halu,1,5.532063456092111,1,1
5467_right,0,0.0,0,0
3529_halu,1,4.438882154583613,1,1
3529_right,0,0.0,0,0
8683_halu,1,5.501391454588462,1,1
8683_right,0,0.0,0,0
1155_halu,1,3.3782868466427933,0,1
1155_right,0,2.786528102648681,0,0
6547_halu,1,4.2119284382522295,1,1
6547_right,0,0.0,0,0
9088_halu,1,5.406130659728706,1,1
9088_right,0,0.0,0,0
7620_halu,1,4.401888127319897,1,1
7620_right,0,0.0,0,0
8296_halu,1,3.5786496395733867,0,1
8296_right,0,0.0,0,0
4540_halu,1,3.1921335808409323,0,1
4540_right,0,0.8446988765680785,0,0
9134_halu,1,1.5401582625679886,0,0
9134_right,0,3.777367207238107,1,1
6482_halu,1,29.03221768364731,1,1
6482_right,0,4.431357645362847,1,1
5826_halu,1,4.573666907066619,1,1
5826_right,0,0.0,0,0
1190_halu,1,4.225538502082994,1,1
1190_right,0,2.358269253115171,0,0
7444_halu,1,4.49933332566058,1,1
7444_right,0,0.0,0,0
8520_halu,1,4.555039494391255,1,1
8520_right,0,0.0,0,0
960_halu,1,3.760340116277207,1,1
960_right,0,0.0,0,0
7454_halu,1,3.5256972830063718,0,1
7454_right,0,3.0673688044028835,0,1
36_halu,1,4.298282509779759,1,1
36_right,0,0.0,0,0
7516_halu,1,1.635016680695466,0,0
7516_right,0,0.0,0,0
7644_halu,1,2.9578665992019784,0,1
7644_right,0,0.0,0,0
4438_halu,1,5.232689775002295,1,1
4438_right,0,1.1953504520872442,0,0
6161_halu,1,0.0,0,0
6161_right,0,0.0,0,0
7744_halu,1,4.0456199232608085,1,1
7744_right,0,0.0,0,0
9587_halu,1,5.590440716869169,1,1
9587_right,0,0.0,0,0
8119_halu,1,4.655762023692014,1,1
8119_right,0,2.8049096801138726,0,0
6967_halu,1,4.144090123646682,1,1
6967_right,0,0.0,0,0
5718_halu,1,3.6322218622333633,0,1
5718_right,0,0.0,0,0
577_halu,1,4.115953569377883,1,1
577_right,0,0.0,0,0
9833_halu,1,2.636261543543059,0,0
9833_right,0,0.0,0,0
4102_halu,1,2.406979735372075,0,0
4102_right,0,0.7681464637196014,0,0
7646_halu,1,3.82496820418747,1,1
7646_right,0,1.0706806622658602,0,0
4151_halu,1,4.757088800635389,1,1
4151_right,0,3.373106300122634,0,1
3130_halu,1,2.5425560927039035,0,0
3130_right,0,1.2885711692075923,0,0
4890_halu,1,2.2780716031311683,0,0
4890_right,0,0.0,0,0
9975_halu,1,0.0,0,0
9975_right,0,0.0,0,0
7471_halu,1,0.0,0,0
7471_right,0,0.0,0,0
1833_halu,1,4.061710369922539,1,1
1833_right,0,4.508595124438918,1,1
9148_halu,1,1.5056775032736671,0,0
9148_right,0,0.0,0,0
4891_halu,1,4.32615248708635,1,1
4891_right,0,0.0,0,0
2287_halu,1,3.833969089622317,1,1
2287_right,0,0.0,0,0
1330_halu,1,4.048534315346257,1,1
1330_right,0,0.0,0,0
2771_halu,1,4.676111233132348,1,1
2771_right,0,1.8841419426829136,0,0
3686_halu,1,5.527123638969472,1,1
3686_right,0,4.370867729625395,1,1
8283_halu,1,5.444010722232826,1,1
8283_right,0,2.2791159666747465,0,0
5928_halu,1,1.9422826905924344,0,0
5928_right,0,0.0,0,0
637_halu,1,4.466012567667518,1,1
637_right,0,1.7028749907199645,0,0
47_halu,1,2.4255578421345745,0,0
47_right,0,0.0,0,0
2602_halu,1,2.571378349450462,0,0
2602_right,0,0.0,0,0
1965_halu,1,3.749955407808386,1,1
1965_right,0,0.0,0,0
2168_halu,1,2.8986153602716147,0,0
2168_right,0,0.0,0,0
5049_halu,1,4.450376216013806,1,1
5049_right,0,2.4964385937149896,0,0
3334_halu,1,2.0287998427704927,0,0
3334_right,0,0.9642550999288536,0,0
3019_halu,1,3.1781016425057667,0,1
3019_right,0,2.956743424481719,0,0
8764_halu,1,3.910004584314931,1,1
8764_right,0,0.0,0,0
9176_halu,1,4.178832432195029,1,1
9176_right,0,0.0,0,0
1360_halu,1,3.067630194622715,0,1
1360_right,0,0.9705467983956588,0,0
5798_halu,1,4.343847287199239,1,1
5798_right,0,0.0,0,0
9400_halu,1,5.532101448339345,1,1
9400_right,0,0.0,0,0
3251_halu,1,3.7536963455336223,1,1
3251_right,0,0.0,0,0
6300_halu,1,1.7423460313906685,0,0
6300_right,0,0.0,0,0
2251_halu,1,3.463660496682723,0,1
2251_right,0,2.767388558064859,0,0
6027_halu,1,1.979903946730399,0,0
6027_right,0,0.0,0,0
1175_halu,1,3.91842177035094,1,1
1175_right,0,2.27927043973061,0,0
8799_halu,1,4.848027865536582,1,1
8799_right,0,0.0,0,0
